level_0,index,Radiance,c2_1,c3_1,water_Reflectance_1,c2_2,c3_2,water_Reflectance_2,Mean_water_Reflectance,Standard_deviation_water
1088,1088,1438.0,64.87269,485216.6,0.8916,64.87269,380646.9,0.6995,0.79555,0.13583521266593573
1089,1089,1439.0,64.81501,487377.1,0.8964,64.81501,366840.9,0.6747,0.78555,0.15676557338905758
1090,1090,1440.0,64.75554,493631.3,0.9087,64.75554,351587.2,0.6472,0.7779499999999999,0.18490842328028215
1091,1091,1441.0,64.69698000000001,501202.9,0.9235,64.69698000000001,338504.9,0.6237,0.7736000000000001,0.2119906129997269
1092,1092,1442.0,64.63838,509323.7,0.9393,64.63838,329879.4,0.6084,0.77385,0.23398163389462856
1093,1093,1443.0,64.57575,520448.9,0.9608,64.57575,323758.3,0.5977,0.77925,0.2567504722488354
1094,1094,1444.0,64.51928000000001,530964.9,0.9811,64.51928000000001,320028.0,0.5913,0.7862,0.27563022330651615
1095,1095,1445.0,64.48,536870.9,0.9926,64.48,318767.1,0.5893,0.79095,0.2851761648525346
1096,1096,1446.0,64.46768,536817.5,0.9926,64.46768,321769.3,0.595,0.7938000000000001,0.28114565619977133
1097,1097,1447.0,64.47381999999999,532837.6,0.9852,64.47381999999999,328143.8,0.6067,0.7959499999999999,0.2676399166791082
1098,1098,1448.0,64.48194000000001,526003.0,0.9724,64.48194000000001,333942.3,0.6174,0.7948999999999999,0.2510229073212244
1099,1099,1449.0,64.47737,517084.9,0.956,64.47737,335310.5,0.6199,0.7879499999999999,0.2376585891567986
1100,1100,1450.0,64.47208,503388.7,0.9308,64.47208,331676.8,0.6133,0.7720499999999999,0.22450640302672883
1101,1101,1451.0,64.46076,487551.9,0.9016,64.46076,325780.4,0.6025,0.75205,0.2114956382528963
1102,1102,1452.0,64.42856,474136.3,0.8773,64.42856,320397.9,0.5928,0.73505,0.20117187924757277
1103,1103,1453.0,64.36101,467417.6,0.8658,64.36101,317676.5,0.5884,0.7271000000000001,0.19615142110114825
1104,1104,1454.0,64.25718,467069.6,0.8665,64.25718,315956.8,0.5861,0.7263,0.198272741444708
1105,1105,1455.0,64.13282,469262.4,0.8723,64.13282,315702.3,0.5868,0.7295499999999999,0.20187898602875928
1106,1106,1456.0,64.00464000000001,470100.1,0.8756,64.00464000000001,317932.7,0.5921,0.73385,0.20046477246638628
1107,1107,1457.0,63.875809999999994,467556.3,0.8726,63.875809999999994,324715.2,0.6061,0.73935,0.18844395718621496
1108,1108,1458.0,63.73576,463696.0,0.8673,63.73576,335996.5,0.6286,0.74795,0.16878638866922882
1109,1109,1459.0,63.60139,458610.1,0.8596,63.60139,346913.7,0.6503,0.75495,0.14799744930234443
1110,1110,1460.0,63.490469999999995,452274.8,0.8492,63.490469999999995,352494.1,0.6618,0.7555000000000001,0.13251181079435895
1111,1111,1461.0,63.4129,442677.7,0.8322,63.4129,349465.2,0.6569,0.74455,0.12395581874200179
1112,1112,1462.0,63.355230000000006,431325.1,0.8115,63.355230000000006,341964.7,0.6434,0.7274499999999999,0.11886464991745865
1113,1113,1463.0,63.299690000000005,422191.7,0.7951,63.299690000000005,335954.7,0.6327,0.7139,0.11483414126469531
1114,1114,1464.0,63.230819999999994,418997.1,0.79,63.230819999999994,337182.6,0.6357,0.71285,0.10910657633708427
1115,1115,1465.0,63.15659,421391.6,0.7954,63.15659,346054.1,0.6532,0.7242999999999999,0.10055058428472705
1116,1116,1466.0,63.0773,427122.7,0.8072,63.0773,357774.1,0.6762,0.7417,0.09263098833543773
1117,1117,1467.0,62.98891,434150.8,0.8216,62.98891,367374.4,0.6953,0.7584500000000001,0.08930758646386093
1118,1118,1468.0,62.886919999999996,441613.7,0.8372,62.886919999999996,371687.9,0.7046,0.7709,0.09376235918533624
1119,1119,1469.0,62.77169,451006.2,0.8566,62.77169,373358.5,0.709,0.7827999999999999,0.10436896090313447
1120,1120,1470.0,62.650659999999995,460755.8,0.8767,62.650659999999995,372642.6,0.7091,0.7928999999999999,0.11851109652686542
1121,1121,1471.0,62.53151,469077.3,0.8942,62.53151,369540.1,0.7045,0.79935,0.13413815639108806
1122,1122,1472.0,62.415009999999995,475701.3,0.9086,62.415009999999995,363273.9,0.6938,0.8011999999999999,0.1518865365988704
1123,1123,1473.0,62.2974,481495.5,0.9214,62.2974,353907.3,0.6772,0.7993,0.1726754759657549
1124,1124,1474.0,62.18402,485431.3,0.9306,62.18402,343414.5,0.6583,0.79445,0.19254517651709688
1125,1125,1475.0,62.08021,486420.7,0.934,62.08021,333661.5,0.6407,0.78735,0.20739441892201438
1126,1126,1476.0,61.98668000000001,482986.1,0.9288,61.98668000000001,322873.7,0.6209,0.77485,0.21771817792733794
1127,1127,1477.0,61.90055,477000.9,0.9186,61.90055,311986.3,0.6008,0.7597,0.22471853506108477
1128,1128,1478.0,61.819419999999994,471446.3,0.9091,61.819419999999994,303980.6,0.5862,0.74765,0.22832477964513617
1129,1129,1479.0,61.742459999999994,468781.6,0.9051,61.742459999999994,301845.7,0.5828,0.74395,0.2279005155764243
1130,1130,1480.0,61.674209999999995,467739.9,0.9041,61.674209999999995,306004.0,0.5915,0.7478,0.22104157979891476
1131,1131,1481.0,61.60811999999999,467923.7,0.9054,61.60811999999999,312778.9,0.6053,0.75535,0.21220274503408293
1132,1132,1482.0,61.53591,469332.9,0.9092,61.53591,318196.2,0.6164,0.7627999999999999,0.20704086553142115
1133,1133,1483.0,61.451440000000005,473197.0,0.918,61.451440000000005,319881.2,0.6205,0.76925,0.21036426740299788
1134,1134,1484.0,61.35852,479905.9,0.9324,61.35852,319843.2,0.6214,0.7768999999999999,0.2199102089490163
1135,1135,1485.0,61.2631,485588.2,0.9449,61.2631,319142.7,0.621,0.78295,0.22903188642632272
1136,1136,1486.0,61.17089,486252.5,0.9476,61.17089,318755.2,0.6212,0.7844,0.23079965337928912
1137,1137,1487.0,61.06539,478174.1,0.9334,61.06539,317725.1,0.6203,0.77685,0.22139513318950807
1138,1138,1488.0,60.95692,465491.7,0.9102,60.95692,316430.1,0.6188,0.7645,0.20605091603775993
1139,1139,1489.0,60.878659999999996,455160.9,0.8912,60.878659999999996,316857.4,0.6205,0.75585,0.19141380566719837
1140,1140,1490.0,60.86546,453989.1,0.8892,60.86546,321214.3,0.6291,0.75915,0.18391847378662102
1141,1141,1491.0,60.935559999999995,463014.7,0.9057,60.935559999999995,331250.0,0.648,0.77685,0.18222141751177326
1142,1142,1492.0,61.03795,475783.0,0.9292,61.03795,342908.7,0.6696,0.7994,0.1835649203960278
1143,1143,1493.0,61.112230000000004,485338.7,0.9467,61.112230000000004,351222.3,0.6851,0.8159000000000001,0.1849791339584008
1144,1144,1494.0,61.11911,486982.0,0.9499,61.11911,352034.1,0.6866,0.8182499999999999,0.18618121548641794
1145,1145,1495.0,61.08965,484123.6,0.9448,61.08965,347034.4,0.6772,0.8109999999999999,0.18922177464552006
1146,1146,1496.0,61.02916,478052.4,0.9339,61.02916,340212.9,0.6645,0.7991999999999999,0.1904945668516559
1147,1147,1497.0,60.94,469762.0,0.9189,60.94,335544.3,0.6564,0.78765,0.18561553006146878
1148,1148,1498.0,60.802969999999995,456338.0,0.8945,60.802969999999995,334337.0,0.6555,0.7749999999999999,0.16899852070358484
1149,1149,1499.0,60.626490000000004,438840.0,0.8627,60.626490000000004,334587.0,0.6579,0.7603,0.1448154687870049
1150,1150,1500.0,60.4544,424223.3,0.8364,60.4544,335300.8,0.6612,0.7488,0.12388510806388314
1151,1151,1501.0,60.32873000000001,419228.7,0.8284,60.32873000000001,335544.3,0.663,0.7457,0.11695546160825496
1152,1152,1502.0,60.24815,424347.3,0.8397,60.24815,335544.3,0.6639,0.7518,0.12430937213259502
1153,1153,1503.0,60.1913,435328.7,0.8622,60.1913,335544.3,0.6645,0.76335,0.13979501064058045
1154,1154,1504.0,60.1416,448198.3,0.8884,60.1416,335544.3,0.6651,0.77675,0.157896944238956
1155,1155,1505.0,60.088280000000005,461115.6,0.9148,60.088280000000005,335544.3,0.6657,0.7902499999999999,0.17614029919356897
1156,1156,1506.0,60.04223,478032.8,0.9491,60.04223,335544.3,0.6662,0.80765,0.20004050839767432
1157,1157,1507.0,59.997519999999994,493989.4,0.9816,59.997519999999994,335544.3,0.6667,0.8241499999999999,0.22266792539564387
1158,1158,1508.0,59.94586999999999,503023.4,1.0003,59.94586999999999,335544.3,0.6673,0.8338,0.2354665581351203
1159,1159,1509.0,59.883869999999995,500246.1,0.9958,59.883869999999995,335544.3,0.668,0.8319000000000001,0.23178960287295028
1160,1160,1510.0,59.81576999999999,489031.3,0.9745,59.81576999999999,335544.3,0.6687,0.8216,0.2162332536868463
1161,1161,1511.0,59.742259999999995,476325.8,0.9504,59.742259999999995,335544.3,0.6695,0.80995,0.19862629483530123
1162,1162,1512.0,59.663759999999996,468858.2,0.9368,59.663759999999996,335449.2,0.6702,0.8035,0.18851466786433352
1163,1163,1513.0,59.5751,464925.5,0.9303,59.5751,333126.1,0.6665,0.7984,0.18653476887701126
1164,1164,1514.0,59.481269999999995,463511.8,0.9289,59.481269999999995,330802.8,0.6629,0.7959,0.18809040379562159
1165,1165,1515.0,59.39213,466716.5,0.9368,59.39213,332678.0,0.6677,0.8022499999999999,0.19028243481729992
1166,1166,1516.0,59.31514,478118.3,0.961,59.31514,343531.0,0.6905,0.82575,0.19127238431096108
1167,1167,1517.0,59.24578,500340.0,1.0069,59.24578,364341.7,0.7332,0.87005,0.19353512601075804
1168,1168,1518.0,59.182719999999996,523455.9,1.0545,59.182719999999996,386775.4,0.7792,0.9168499999999999,0.19466649686065654
1169,1169,1519.0,59.12543,536535.8,1.0818,59.12543,401888.9,0.8103,0.9460500000000001,0.1919794910921477
1170,1170,1520.0,59.073269999999994,533183.6,1.0759,59.073269999999994,404790.7,0.8168,0.94635,0.18321136700543453
1171,1171,1521.0,59.026559999999996,519238.0,1.0486,59.026559999999996,400211.7,0.8082,0.9284,0.169988470197246
1172,1172,1522.0,58.98649,500688.4,1.0118,58.98649,392154.9,0.7925,0.90215,0.1550685171142099
1173,1173,1523.0,58.954390000000004,483225.6,0.9771,58.954390000000004,384421.9,0.7773,0.8772,0.14127993488107218
1174,1174,1524.0,58.93456,463632.3,0.9378,58.93456,375043.5,0.7586,0.8482000000000001,0.12671353518862927
1175,1175,1525.0,58.9223,442647.6,0.8955,58.9223,364340.0,0.7371,0.8163,0.11200571413994911
1176,1176,1526.0,58.90934,425240.1,0.8605,58.90934,355292.6,0.719,0.78975,0.10005560953789652
1177,1177,1527.0,58.890480000000004,415630.1,0.8413,58.890480000000004,350761.8,0.71,0.77565,0.09284312036979375
1178,1178,1528.0,58.87452,412093.3,0.8344,58.87452,350759.3,0.7102,0.7723,0.08782266222336918
1179,1179,1529.0,58.85232,413215.6,0.837,58.85232,352405.6,0.7138,0.7754,0.08711555544218264
1180,1180,1530.0,58.8115,418086.1,0.8474,58.8115,352692.3,0.7149,0.78115,0.09369164850721759
1181,1181,1531.0,58.74096,428197.7,0.8691,58.74096,349085.6,0.7084,0.7887500000000001,0.11363205973667816
1182,1182,1532.0,58.64581999999999,444595.1,0.9039,58.64581999999999,342913.1,0.697,0.80045,0.14630039302749676
1183,1183,1533.0,58.54091,460992.9,0.9388,58.54091,337370.1,0.687,0.8129,0.1780494875027726
1184,1184,1534.0,58.44086,471082.3,0.9609,58.44086,335674.7,0.6847,0.8228,0.1953028929637244
1185,1185,1535.0,58.34545,475380.2,0.9713,58.34545,339659.1,0.694,0.83265,0.1960807104230297
1186,1186,1536.0,58.24933000000001,475896.5,0.974,58.24933000000001,346262.1,0.7087,0.84135,0.18759542904879103
1187,1187,1537.0,58.15075,472714.2,0.9691,58.15075,351481.5,0.7206,0.84485,0.17571603512485703
1188,1188,1538.0,58.04781,464974.4,0.9548,58.04781,351617.7,0.7221,0.8384499999999999,0.1645437479821096
1189,1189,1539.0,57.939730000000004,449685.7,0.9251,57.939730000000004,347105.0,0.7141,0.8196,0.14919953083036158
1190,1190,1540.0,57.82968,432575.2,0.8916,57.82968,340936.2,0.7028,0.7971999999999999,0.13350176028802016
1191,1191,1541.0,57.7212,420598.1,0.8686,57.7212,336092.0,0.6941,0.78135,0.12339013331705254
1192,1192,1542.0,57.609559999999995,418908.3,0.8669,57.609559999999995,335061.9,0.6934,0.78015,0.12268302653586599
1193,1193,1543.0,57.49077,424307.0,0.8799,57.49077,336563.7,0.6979,0.7888999999999999,0.12869343417595167
1194,1194,1544.0,57.38551999999999,431792.6,0.897,57.38551999999999,337570.7,0.7013,0.79915,0.13838079707820736
1195,1195,1545.0,57.315169999999995,436428.0,0.9077,57.315169999999995,335052.5,0.6969,0.8023,0.1490581094741242
1196,1196,1546.0,57.29465,437939.5,0.9112,57.29465,327734.5,0.6819,0.79655,0.1621395849260754
1197,1197,1547.0,57.30542,438191.4,0.9115,57.30542,317605.7,0.6607,0.7861,0.17734238072158612
1198,1198,1548.0,57.31994,437183.7,0.9092,57.31994,306882.2,0.6382,0.7737,0.1916259377015544
1199,1199,1549.0,57.313959999999994,434383.5,0.9035,57.313959999999994,296735.0,0.6172,0.76035,0.20244467145370856
1200,1200,1550.0,57.29403000000001,428103.7,0.8907,57.29403000000001,284153.0,0.5912,0.74095,0.21177848096537105
1201,1201,1551.0,57.27259,421672.8,0.8777,57.27259,272971.3,0.5682,0.72295,0.21884954877723645
1202,1202,1552.0,57.260380000000005,419120.6,0.8726,57.260380000000005,268185.3,0.5583,0.71545,0.2222436613269319
1203,1203,1553.0,57.26316,423864.7,0.8824,57.26316,274068.2,0.5706,0.7264999999999999,0.2204758943739655
1204,1204,1554.0,57.2754,434166.4,0.9036,57.2754,288499.1,0.6005,0.75205,0.2143240653776425
1205,1205,1555.0,57.29665,445728.0,0.9274,57.29665,306079.2,0.6368,0.7821,0.20548523061281068
1206,1206,1556.0,57.326969999999996,454366.7,0.9448,57.326969999999996,321614.2,0.6688,0.8068,0.19516147160748712
1207,1207,1557.0,57.37236,460945.9,0.9577,57.37236,337595.1,0.7014,0.82955,0.1812314680181121
1208,1208,1558.0,57.42678000000001,466263.7,0.9679,57.42678000000001,353604.7,0.734,0.85095,0.16539227611953347
1209,1209,1559.0,57.478640000000006,469354.1,0.9734,57.478640000000006,365723.4,0.7585,0.86595,0.15195724727698912
1210,1210,1560.0,57.51988000000001,469403.7,0.9728,57.51988000000001,370421.6,0.7677,0.87025,0.14502760082136085
1211,1211,1561.0,57.559940000000005,466748.2,0.9667,57.559940000000005,368399.3,0.763,0.86485,0.14403765132769972
1212,1212,1562.0,57.59072,461556.0,0.9554,57.59072,361951.1,0.7493,0.8523499999999999,0.1457347076025475
1213,1213,1563.0,57.600609999999996,453885.7,0.9394,57.600609999999996,353234.6,0.7311,0.83525,0.14729034252115789
1214,1214,1564.0,57.578559999999996,441919.7,0.9149,57.578559999999996,340484.3,0.7049,0.8099000000000001,0.14849242404917504
1215,1215,1565.0,57.531459999999996,425921.3,0.8825,57.531459999999996,323045.9,0.6693,0.7759,0.1507551657489719
1216,1216,1566.0,57.476980000000005,410799.6,0.852,57.476980000000005,307845.9,0.6384,0.7452,0.15103800846144655
1217,1217,1567.0,57.43245,401463.9,0.8333,57.43245,301858.2,0.6266,0.7299500000000001,0.14615897167125938
1218,1218,1568.0,57.397240000000004,399630.3,0.83,57.397240000000004,308304.1,0.6404,0.7352,0.1340674457129694
1219,1219,1569.0,57.36478,401575.5,0.8345,57.36478,321118.0,0.6674,0.75095,0.11815754313627211
1220,1220,1570.0,57.333,403101.0,0.8382,57.333,332835.9,0.6921,0.76515,0.10330830073135452
1221,1221,1571.0,57.30061,400892.6,0.834,57.30061,337887.0,0.7029,0.76845,0.09270169901355638
1222,1222,1572.0,57.26914,396591.4,0.8255,57.26914,339776.3,0.7073,0.7664,0.0835800215362499
1223,1223,1573.0,57.23732,391418.9,0.8152,57.23732,339146.5,0.7064,0.7608,0.07693321779309638
1224,1224,1574.0,57.20355,386341.2,0.8051,57.20355,335997.6,0.7002,0.75265,0.07417550134646883
1225,1225,1575.0,57.16746,380555.1,0.7935,57.16746,329111.2,0.6863,0.7399,0.07580184694319786
1226,1226,1576.0,57.12979,373797.4,0.78,57.12979,318676.7,0.6649,0.72245,0.0813879905145716
1227,1227,1577.0,57.0898,369249.7,0.771,57.0898,307938.8,0.643,0.7070000000000001,0.0905096679918781
1228,1228,1578.0,57.047959999999996,370285.6,0.7738,57.047959999999996,300129.3,0.6272,0.7005,0.10366185412194791
1229,1229,1579.0,57.016909999999996,379856.9,0.7943,57.016909999999996,296185.8,0.6193,0.7068,0.12374368670764585
1230,1230,1580.0,56.981640000000006,392670.1,0.8216,56.981640000000006,293328.1,0.6138,0.7177,0.14693678913056457
1231,1231,1581.0,56.91843000000001,401686.4,0.8413,56.91843000000001,288437.2,0.6041,0.7227,0.16772572849744913
1232,1232,1582.0,56.80215,400503.7,0.8404,56.80215,278398.7,0.5842,0.7123,0.18116075733999346
1233,1233,1583.0,56.63091,390439.7,0.8217,56.63091,263309.7,0.5541,0.6879,0.18922177464552006
1234,1234,1584.0,56.44323000000001,377833.3,0.7979,56.44323000000001,247346.0,0.5223,0.6601,0.19487862889501256
1235,1235,1585.0,56.28,369098.7,0.7818,56.28,234881.0,0.4975,0.63965,0.2010304578913355
1236,1236,1586.0,56.153859999999995,366617.0,0.7784,56.153859999999995,227384.3,0.4828,0.6306,0.20902076451874343
1237,1237,1587.0,56.045269999999995,367131.0,0.781,56.045269999999995,222692.0,0.4737,0.6273500000000001,0.21729391385862606
1238,1238,1588.0,55.94684,368598.2,0.7854,55.94684,219727.5,0.4682,0.6268,0.22429427099237287
1239,1239,1589.0,55.8515,369045.4,0.7877,55.8515,217479.0,0.4642,0.62595,0.2287490437138481
1240,1240,1590.0,55.7601,368399.9,0.7876,55.7601,216202.0,0.4622,0.6249,0.23009254659810255
1241,1241,1591.0,55.67578,367862.3,0.7876,55.67578,216187.3,0.4629,0.62525,0.22959757185127197
1242,1242,1592.0,55.600519999999996,368511.3,0.7901,55.600519999999996,217464.3,0.4662,0.62815,0.22903188642632274
1243,1243,1593.0,55.53706,371557.8,0.7976,55.53706,220065.7,0.4724,0.635,0.22995112524186526
1244,1244,1594.0,55.48568,376904.9,0.8098,55.48568,223988.9,0.4812,0.6455,0.23235528829789948
1245,1245,1595.0,55.44048000000001,382467.9,0.8224,55.44048000000001,229177.4,0.4928,0.6576,0.23306239507908608
1246,1246,1596.0,55.395469999999996,386102.6,0.8309,55.395469999999996,235597.1,0.507,0.6689499999999999,0.22903188642632272
1247,1247,1597.0,55.36031,387677.1,0.8348,55.36031,245236.7,0.5281,0.68145,0.2168696497899141
1248,1248,1598.0,55.32965,387991.9,0.836,55.32965,256597.9,0.5529,0.69445,0.2001819297539116
1249,1249,1599.0,55.283469999999994,387047.3,0.8346,55.283469999999994,265705.8,0.573,0.7038,0.18497913395840088
1250,1250,1600.0,55.201809999999995,384748.2,0.8309,55.201809999999995,268556.8,0.5799,0.7054,0.17748380207782344
1251,1251,1601.0,55.079519999999995,380569.9,0.8236,55.079519999999995,263949.6,0.5712,0.6974,0.17847375157148457
1252,1252,1602.0,54.93869,375312.8,0.8144,54.93869,256596.0,0.5567,0.68555,0.18222141751177334
1253,1253,1603.0,54.804030000000004,370055.6,0.8049,54.804030000000004,251831.0,0.5478,0.67635,0.18179715344306135
1254,1254,1604.0,54.68635,364726.5,0.795,54.68635,253130.9,0.5518,0.6734,0.17196836918456843
1255,1255,1605.0,54.57251,358613.4,0.7833,54.57251,257949.4,0.5635,0.6734,0.15542207050480314
1256,1256,1606.0,54.469469999999994,353794.6,0.7743,54.469469999999994,264062.5,0.5779,0.6760999999999999,0.13887577182503794
1257,1257,1607.0,54.38502,352519.9,0.7727,54.38502,269416.2,0.5905,0.6816,0.12883485553218899
1258,1258,1608.0,54.32445,357913.6,0.7855,54.32445,275270.3,0.6041,0.6948,0.12826917010723973
1259,1259,1609.0,54.279309999999995,365896.7,0.8037,54.279309999999995,281124.6,0.6174,0.71055,0.1317339933350538
1260,1260,1610.0,54.23803,369996.3,0.8132,54.23803,284821.4,0.626,0.7196,0.1323703894381217
1261,1261,1611.0,54.192130000000006,364200.4,0.8011,54.192130000000006,285486.6,0.628,0.71455,0.1224001838233914
1262,1262,1612.0,54.14728,349466.1,0.7693,54.14728,285406.6,0.6284,0.69885,0.09963134546918456
1263,1263,1613.0,54.10357,332154.4,0.7318,54.10357,281093.2,0.6194,0.6756,0.07947880220536799
1264,1264,1614.0,54.06,318767.1,0.7029,54.06,268435.4,0.5919,0.6474,0.07848885271170676
1265,1265,1615.0,54.01765,309891.7,0.6839,54.01765,241235.2,0.5323,0.6081,0.10719738802788058
1266,1266,1616.0,53.976319999999994,303105.7,0.6694,53.976319999999994,203946.8,0.4503,0.55985,0.1549270957579726
1267,1267,1617.0,53.933040000000005,300396.4,0.6639,53.933040000000005,168438.1,0.3722,0.51805,0.20626304807211596
1268,1268,1618.0,53.8854,304063.4,0.6727,53.8854,145757.7,0.3225,0.4976,0.2476287947715289
1269,1269,1619.0,53.837709999999994,318047.1,0.7043,53.837709999999994,132161.5,0.2926,0.49845000000000006,0.2911158618145016
1270,1270,1620.0,53.78586,336314.5,0.7455,53.78586,126323.6,0.2799,0.5127,0.32922891732045656
1271,1271,1621.0,53.722409999999996,350264.2,0.7773,53.722409999999996,130605.8,0.2897,0.5335,0.34478526650656055
1272,1272,1622.0,53.641619999999996,353804.1,0.7862,53.641619999999996,150372.7,0.3344,0.5603,0.3194708437400822
1273,1273,1623.0,53.546409999999995,350787.3,0.7809,53.546409999999995,187757.7,0.4184,0.59965,0.2563262081801235
1274,1274,1624.0,53.440780000000004,343671.0,0.7666,53.440780000000004,227408.8,0.5075,0.6370499999999999,0.18321136700543447
1275,1275,1625.0,53.328509999999994,334574.4,0.7479,53.328509999999994,253205.9,0.566,0.6569499999999999,0.12862272349783305
1276,1276,1626.0,53.20421999999999,321549.9,0.7204,53.20421999999999,260854.8,0.5843,0.65235,0.09623723291948912
1277,1277,1627.0,53.071059999999996,305504.7,0.6861,53.071059999999996,258794.4,0.5812,0.63365,0.07417550134646883
1278,1278,1628.0,52.9406,290754.0,0.6547,52.9406,253497.6,0.5708,0.6127499999999999,0.059326258941551316
1279,1279,1629.0,52.8241,280736.6,0.6336,52.8241,249913.3,0.564,0.5988,0.04921463197058378
1280,1280,1630.0,52.722069999999995,273294.8,0.6179,52.722069999999995,244158.0,0.552,0.5849500000000001,0.04659833688019345
1281,1281,1631.0,52.62236,268765.8,0.6088,52.62236,238079.0,0.5393,0.57405,0.04914392129246506
1282,1282,1632.0,52.5121,268228.2,0.6089,52.5121,234912.8,0.5333,0.5710999999999999,0.053457272657702996
1283,1283,1633.0,52.38156,274464.7,0.6248,52.38156,237502.4,0.5406,0.5827,0.05953839097590734
1284,1284,1634.0,52.23792,286492.8,0.654,52.23792,243967.8,0.5569,0.60545,0.06866006845321382
1285,1285,1635.0,52.09401,297873.9,0.6818,52.09401,250001.7,0.5722,0.627,0.07749890321804555
1286,1286,1636.0,51.962340000000005,302407.3,0.6937,51.962340000000005,251595.1,0.5772,0.6354500000000001,0.08237794000823274
1287,1287,1637.0,51.84411,300339.9,0.6905,51.84411,250169.5,0.5752,0.63285,0.08152941187080891
1288,1288,1638.0,51.73129,294604.5,0.6789,51.73129,246046.9,0.567,0.6229499999999999,0.07912524881477466
1289,1289,1639.0,51.61615,287358.7,0.6637,51.61615,238148.6,0.55,0.60685,0.08039804102091039
1290,1290,1640.0,51.498870000000004,277958.8,0.6433,51.498870000000004,223219.9,0.5166,0.57995,0.0895904291763356
1291,1291,1641.0,51.38777,263560.6,0.6111,51.38777,199591.0,0.4627,0.5368999999999999,0.10493464632808362
1292,1292,1642.0,51.26266,252182.7,0.5861,51.26266,177472.0,0.4124,0.49924999999999997,0.12282444789210328
1293,1293,1643.0,51.10165,252477.9,0.589,51.10165,167615.9,0.3911,0.49005,0.1399364319968177
1294,1294,1644.0,50.89069,271356.3,0.6363,50.89069,173410.6,0.4065,0.5214,0.16249313831666862
1295,1295,1645.0,50.64783,300591.5,0.7082,50.64783,188806.6,0.4446,0.5764,0.18639334752077397
1296,1296,1646.0,50.398790000000005,327237.6,0.7743,50.398790000000005,208410.0,0.4929,0.6335999999999999,0.19897984822589448
1297,1297,1647.0,50.1596,340282.0,0.8085,50.1596,229280.9,0.5451,0.6768000000000001,0.1862519261645366
1298,1298,1648.0,49.903490000000005,344039.6,0.8216,49.903490000000005,258323.7,0.6177,0.71965,0.144179072683937
1299,1299,1649.0,49.66128,341971.8,0.8208,49.66128,286395.4,0.688,0.7544,0.09390378054157353
1300,1300,1650.0,49.4741,336236.3,0.8102,49.4741,301629.5,0.7268,0.7685,0.058972705550958085
1301,1301,1651.0,49.370779999999996,325320.7,0.7855,49.370779999999996,296616.2,0.7159,0.7506999999999999,0.049214631970583705
1302,1302,1652.0,49.32882,308632.4,0.7458,49.32882,277664.5,0.6708,0.7082999999999999,0.05303300858899111
1303,1303,1653.0,49.31349,292591.2,0.7073,49.31349,252348.0,0.6099,0.6586000000000001,0.06887220048756976
1304,1304,1654.0,49.29358,283505.8,0.6856,49.29358,227184.1,0.5494,0.6174999999999999,0.09630794359760776
1305,1305,1655.0,49.29133,282222.1,0.6826,49.29133,194656.0,0.4708,0.5767,0.14976521625531075
1306,1306,1656.0,49.2953,284387.8,0.6878,49.2953,160733.8,0.3887,0.53825,0.21149563825289633
1307,1307,1657.0,49.275240000000004,285656.7,0.6911,49.275240000000004,137376.9,0.3323,0.5117,0.2537099130897333
1308,1308,1658.0,49.20722,283184.6,0.686,49.20722,135604.1,0.3286,0.5073000000000001,0.25271996359607213
1309,1309,1659.0,49.1026,279102.9,0.6776,49.1026,152197.5,0.3698,0.5237,0.2176474672492193
1310,1310,1660.0,48.97963,273686.3,0.6661,48.97963,173480.7,0.4224,0.54425,0.17232192257516166
1311,1311,1661.0,48.85537,266975.5,0.6514,48.85537,185856.2,0.4535,0.55245,0.1399364319968177
1312,1312,1662.0,48.722159999999995,258458.3,0.6323,48.722159999999995,189005.5,0.4624,0.54735,0.12013744212359442
1313,1313,1663.0,48.58208,248683.4,0.6102,48.58208,188160.0,0.4617,0.5359499999999999,0.10500535700620228
1314,1314,1664.0,48.44856,238699.0,0.5873,48.44856,185569.9,0.4566,0.52195,0.09241885630108179
1315,1315,1665.0,48.33375,228706.3,0.5641,48.33375,182141.6,0.4492,0.50665,0.08124656915833435
1316,1316,1666.0,48.23506,217206.4,0.5367,48.23506,175481.9,0.4336,0.48514999999999997,0.07290270914033303
1317,1317,1667.0,48.141,207001.0,0.5125,48.141,169253.7,0.419,0.46575,0.06611448404094217
1318,1318,1668.0,48.04,201326.6,0.4996,48.04,167772.2,0.4163,0.45794999999999997,0.0589019948728394
1319,1319,1669.0,47.92935,203275.6,0.5057,47.92935,175316.5,0.4362,0.47095,0.049143921292465094
1320,1320,1670.0,47.81407,210187.0,0.5242,47.81407,188254.7,0.4696,0.4969,0.03860803025278548
1321,1321,1671.0,47.69416,216666.9,0.5416,47.69416,199035.3,0.4976,0.5196,0.031112698372208078
1322,1322,1672.0,47.568020000000004,217620.5,0.5453,47.568020000000004,200454.7,0.5023,0.5238,0.03040559159102157
1323,1323,1673.0,47.42692,213240.8,0.5359,47.42692,192398.0,0.4834,0.50965,0.03712310601229378
1324,1324,1674.0,47.28496,206919.3,0.5216,47.28496,180235.8,0.4542,0.4879,0.047658997051973274
1325,1325,1675.0,47.160990000000005,201892.1,0.5103,47.160990000000005,169330.9,0.428,0.46914999999999996,0.05819488809165285
1326,1326,1676.0,47.07391,201203.2,0.5096,47.07391,162522.1,0.4116,0.4606,0.06929646455628168
